date,ARIMA,UCM,ML
2017-12-16 01:10:00,25469.3071745067,23957.0302606432,23886.487538303867
2017-12-16 01:20:00,24974.0089431898,23635.288080859,23886.487538303867
2017-12-16 01:30:00,24718.4214458712,23349.1294763041,23886.487538303867
2017-12-16 01:40:00,24526.0852183676,23090.4380065257,23886.487538303867
2017-12-16 01:50:00,24447.4108750301,22852.3679695567,23886.487538303867
2017-12-16 02:00:00,24116.8787552843,22629.9193952316,23082.043687515405
2017-12-16 02:10:00,23988.2254036943,22420.1638618546,23082.043687515405
2017-12-16 02:20:00,23941.7083171614,22222.0937639833,23082.043687515405
2017-12-16 02:30:00,23681.1299416509,22036.1292049293,23082.043687515405
2017-12-16 02:40:00,23647.6232873611,21863.3744994218,23082.043687515405
2017-12-16 02:50:00,23708.8422591913,21704.7602406892,23082.043687515405
2017-12-16 03:00:00,23505.5699544212,21560.228924918,22088.9705247344
2017-12-16 03:10:00,23233.1628998171,21428.1177005383,22088.9705247344
2017-12-16 03:20:00,23307.5466689959,21304.860878533,22088.9705247344
2017-12-16 03:30:00,23293.881069917,21185.0820100328,22088.9705247344
2017-12-16 03:40:00,23305.5973124224,21062.0791842832,22088.9705247344
2017-12-16 03:50:00,23361.5972258286,20928.6388520825,22088.9705247344
2017-12-16 04:00:00,23543.8023765754,20778.0547069969,21984.997949086508
2017-12-16 04:10:00,23562.3182659314,20605.1892990708,21984.997949086508
2017-12-16 04:20:00,23681.8237677537,20407.4041645938,21984.997949086508
2017-12-16 04:30:00,23814.0875963001,20185.2017879182,21984.997949086508
2017-12-16 04:40:00,23650.3095840933,19942.4670252654,21984.997949086508
2017-12-16 04:50:00,23845.890999835,19686.2593733775,21984.997949086508
2017-12-16 05:00:00,23915.5767263707,19426.1798587826,22803.052356678963
2017-12-16 05:10:00,24785.7528487007,19173.4049763142,22803.052356678963
2017-12-16 05:20:00,24553.2213120393,18939.5332328352,22803.052356678963
2017-12-16 05:30:00,24182.1801999199,18735.4183491552,22803.052356678963
2017-12-16 05:40:00,23849.0814823441,18570.1622359632,22803.052356678963
2017-12-16 05:50:00,23692.5654139752,18450.4108434209,22803.052356678963
2017-12-16 06:00:00,23252.5852023742,18380.0423406576,21662.8496433544
2017-12-16 06:10:00,22428.3064062771,18360.2693832546,21662.8496433544
2017-12-16 06:20:00,21604.1462839139,18390.1074511554,21662.8496433544
2017-12-16 06:30:00,21366.185191366,18467.1016214207,21662.8496433544
2017-12-16 06:40:00,21758.5341609633,18588.1649832986,21662.8496433544
2017-12-16 06:50:00,22283.3349497191,18750.3697438156,21662.8496433544
2017-12-16 07:00:00,22921.6790278015,18951.5485327603,20522.39725475351
2017-12-16 07:10:00,23471.9008370415,19190.6049521896,20522.39725475351
2017-12-16 07:20:00,23404.6324694762,19467.4910039507,20522.39725475351
2017-12-16 07:30:00,23305.9546359257,19782.8736656337,20522.39725475351
2017-12-16 07:40:00,23245.186634605,20137.5716216263,20522.39725475351
2017-12-16 07:50:00,23694.9738397672,20531.8852915258,20522.39725475351
2017-12-16 08:00:00,24497.7647703801,20964.9613343859,22678.551306610396
2017-12-16 08:10:00,25489.7060088332,21434.3237975922,22678.551306610396
2017-12-16 08:20:00,25990.1827096752,21935.6701322045,22678.551306610396
2017-12-16 08:30:00,26799.5428783821,22462.9781414617,22678.551306610396
2017-12-16 08:40:00,27016.6028301538,23008.9096269521,22678.551306610396
2017-12-16 08:50:00,27542.5421987391,23565.4395403116,22678.551306610396
2017-12-16 09:00:00,27747.1620752887,24124.5966037377,26660.535329556747
2017-12-16 09:10:00,28329.9791472353,24679.1806577848,26660.535329556747
2017-12-16 09:20:00,28585.1709772003,25223.3272256065,26660.535329556747
2017-12-16 09:30:00,29130.3287519254,25752.8198166856,26660.535329556747
2017-12-16 09:40:00,29354.1596512311,26265.0994992681,26660.535329556747
2017-12-16 09:50:00,30151.5415869981,26758.9798309272,26660.535329556747
2017-12-16 10:00:00,30438.5341321741,27234.1321293437,29075.832603779825
2017-12-16 10:10:00,31009.183769803,27690.4503882273,29075.832603779825
2017-12-16 10:20:00,31201.782102078,28127.428376262,29075.832603779825
2017-12-16 10:30:00,31633.9205494164,28543.679078543,29075.832603779825
2017-12-16 10:40:00,31574.5691095563,28936.6989924749,29075.832603779825
2017-12-16 10:50:00,31994.2295766753,29302.9320300088,29075.832603779825
2017-12-16 11:00:00,32142.966110529,29638.1289184522,30236.761076187347
2017-12-16 11:10:00,31964.0595656108,29937.9392141587,30236.761076187347
2017-12-16 11:20:00,32087.7054703309,30198.6255922867,30236.761076187347
2017-12-16 11:30:00,32198.803986215,30417.7631337572,30236.761076187347
2017-12-16 11:40:00,32410.789227122,30594.7852675537,30236.761076187347
2017-12-16 11:50:00,32194.29445848,30731.263358634,30236.761076187347
2017-12-16 12:00:00,32116.4956565402,30830.8541865564,30428.389977405834
2017-12-16 12:10:00,32498.7920076489,30898.9100797113,30428.389977405834
2017-12-16 12:20:00,32559.7380975365,30941.809007665,30428.389977405834
2017-12-16 12:30:00,32822.3962006228,30966.1147476843,30428.389977405834
2017-12-16 12:40:00,32896.0430693397,30977.7102985414,30428.389977405834
2017-12-16 12:50:00,33473.8941834691,30981.0545937247,30428.389977405834
2017-12-16 13:00:00,33679.9747094965,30978.691697449,30702.212063742067
2017-12-16 13:10:00,33369.3382699804,30971.0966747658,30702.212063742067
2017-12-16 13:20:00,33165.8787829361,30956.88140282,30702.212063742067
2017-12-16 13:30:00,33025.4814312343,30933.3180034901,30702.212063742067
2017-12-16 13:40:00,33225.4318720138,30897.0795968403,30702.212063742067
2017-12-16 13:50:00,32902.3593161082,30845.0586791621,30702.212063742067
2017-12-16 14:00:00,33228.4291174859,30775.1102355507,30491.587748236638
2017-12-16 14:10:00,33100.7956927034,30686.5824891781,30491.587748236638
2017-12-16 14:20:00,32809.3487303721,30580.5403321171,30491.587748236638
2017-12-16 14:30:00,32694.3936806367,30459.647334238,30491.587748236638
2017-12-16 14:40:00,32573.1725746667,30327.7404895344,30491.587748236638
2017-12-16 14:50:00,32262.9274341595,30189.1946259838,30491.587748236638
2017-12-16 15:00:00,31933.8106108554,30048.218533656,29769.968182428056
2017-12-16 15:10:00,32008.0532460643,29908.2432489038,29769.968182428056
2017-12-16 15:20:00,31792.4379202029,29771.5502438202,29769.968182428056
2017-12-16 15:30:00,31627.2702123436,29639.2448617748,29769.968182428056
2017-12-16 15:40:00,31455.8316397735,29511.6151159206,29769.968182428056
2017-12-16 15:50:00,31460.8785775643,29388.839245433,29769.968182428056
2017-12-16 16:00:00,31547.8807681517,29271.9309767889,29741.568058827426
2017-12-16 16:10:00,31534.0804009256,29163.7530609054,29741.568058827426
2017-12-16 16:20:00,31974.0501018292,29069.8986964679,29741.568058827426
2017-12-16 16:30:00,31821.662272968,28999.2437244951,29741.568058827426
2017-12-16 16:40:00,32097.835312228,28964.0109817491,29741.568058827426
2017-12-16 16:50:00,32147.1637729026,28979.2568071336,29741.568058827426
2017-12-16 17:00:00,32631.3538033289,29061.7779447792,35522.54408734875
2017-12-16 17:10:00,33455.875266532,29228.5308994093,35522.54408734875
2017-12-16 17:20:00,34513.5940798782,29494.7398316874,35522.54408734875
2017-12-16 17:30:00,36982.9779447359,29871.929319332,35522.54408734875
2017-12-16 17:40:00,40687.571156145,30366.1444382945,35522.54408734875
2017-12-16 17:50:00,41310.5241324936,30976.6077632943,35522.54408734875
2017-12-16 18:00:00,41662.5146952031,31695.0124338975,38269.314055227995
2017-12-16 18:10:00,41737.2403284197,32505.5697846803,38269.314055227995
2017-12-16 18:20:00,41805.685208714,33385.8313693176,38269.314055227995
2017-12-16 18:30:00,41804.8291447878,34308.2034323535,38269.314055227995
2017-12-16 18:40:00,41816.5972471867,35241.9821994791,38269.314055227995
2017-12-16 18:50:00,41796.8752480209,36155.6738022252,38269.314055227995
2017-12-16 19:00:00,41518.7917906918,37019.3320594385,38054.73232790534
2017-12-16 19:10:00,41341.5586696251,37806.6540525162,38054.73232790534
2017-12-16 19:20:00,41492.0463400106,38496.6149757411,38054.73232790534
2017-12-16 19:30:00,41258.1318175472,39074.4924477841,38054.73232790534
2017-12-16 19:40:00,41043.1407281957,39532.2149391175,38054.73232790534
2017-12-16 19:50:00,40765.1470579353,39868.0560907913,38054.73232790534
2017-12-16 20:00:00,40531.2838725275,40085.7738377207,36811.88588483583
2017-12-16 20:10:00,40776.3866772846,40193.3502355978,36811.88588483583
2017-12-16 20:20:00,40561.4616368446,40201.5184777097,36811.88588483583
2017-12-16 20:30:00,40365.4580549501,40122.2661502074,36811.88588483583
2017-12-16 20:40:00,40251.3952542338,39967.4811730538,36811.88588483583
2017-12-16 20:50:00,39576.4720060082,39747.865567422,36811.88588483583
2017-12-16 21:00:00,39040.2065500606,39472.1907954191,35679.82136652885
2017-12-16 21:10:00,38768.6379444525,39146.9160185912,35679.82136652885
2017-12-16 21:20:00,38333.231925325,38776.1451511482,35679.82136652885
2017-12-16 21:30:00,37778.1019667068,38361.8655733268,35679.82136652885
2017-12-16 21:40:00,37292.3068203285,37904.3932686583,35679.82136652885
2017-12-16 21:50:00,36491.4260454408,37402.9452992035,35679.82136652885
2017-12-16 22:00:00,35684.255838636,36856.2677575703,33557.861098566995
2017-12-16 22:10:00,35267.8199736754,36263.2609651953,33557.861098566995
2017-12-16 22:20:00,34756.8665213196,35623.558793817,33557.861098566995
2017-12-16 22:30:00,34151.3951991628,34938.0315419256,33557.861098566995
2017-12-16 22:40:00,33325.3663514719,34209.1895184402,33557.861098566995
2017-12-16 22:50:00,32858.5608690284,33441.4672067275,33557.861098566995
2017-12-16 23:00:00,32070.3658189748,32641.3673872313,29724.78873715694
2017-12-16 23:10:00,31042.7065446642,31817.4439748926,29724.78873715694
2017-12-16 23:20:00,30380.5718355133,30980.1050114197,29724.78873715694
2017-12-16 23:30:00,29642.8236168596,30141.2259734312,29724.78873715694
2017-12-16 23:40:00,29050.030559821,29313.5794566565,29724.78873715694
2017-12-16 23:50:00,28526.5688011599,28510.1094066763,29724.78873715694
2017-12-17 00:00:00,27955.912338677,27743.1032960074,26005.035848229392
2017-12-17 00:10:00,27546.9137484192,27023.33928544,26005.035848229392
2017-12-17 00:20:00,26890.2839476702,26359.3020654144,26005.035848229392
2017-12-17 00:30:00,26526.4306696084,25756.5658655308,26005.035848229392
2017-12-17 00:40:00,26238.3009000757,25217.4328424968,26005.035848229392
2017-12-17 00:50:00,25880.8800212681,24740.8890992881,26005.035848229392
2017-12-17 01:00:00,25662.3555346971,24322.9013740839,23768.121825040016
2017-12-17 01:10:00,25469.3071745067,23957.0302606431,23768.121825040016
2017-12-17 01:20:00,24974.0089431898,23635.2880808589,23768.121825040016
2017-12-17 01:30:00,24718.4214458712,23349.1294763041,23768.121825040016
2017-12-17 01:40:00,24526.0852183676,23090.4380065256,23768.121825040016
2017-12-17 01:50:00,24447.4108750301,22852.3679695566,23768.121825040016
2017-12-17 02:00:00,24116.8787552843,22629.9193952316,22543.516946036507
2017-12-17 02:10:00,23988.2254036943,22420.1638618546,22543.516946036507
2017-12-17 02:20:00,23941.7083171614,22222.0937639833,22543.516946036507
2017-12-17 02:30:00,23681.1299416509,22036.1292049292,22543.516946036507
2017-12-17 02:40:00,23647.6232873611,21863.3744994218,22543.516946036507
2017-12-17 02:50:00,23708.8422591913,21704.7602406892,22543.516946036507
2017-12-17 03:00:00,23505.5699544212,21560.228924918,21918.87017600806
2017-12-17 03:10:00,23233.1628998171,21428.1177005383,21918.87017600806
2017-12-17 03:20:00,23307.5466689959,21304.8608785329,21918.87017600806
2017-12-17 03:30:00,23293.881069917,21185.0820100328,21918.87017600806
2017-12-17 03:40:00,23305.5973124224,21062.0791842831,21918.87017600806
2017-12-17 03:50:00,23361.5972258286,20928.6388520825,21918.87017600806
2017-12-17 04:00:00,23543.8023765754,20778.0547069969,21654.35308977976
2017-12-17 04:10:00,23562.3182659314,20605.1892990708,21654.35308977976
2017-12-17 04:20:00,23681.8237677537,20407.4041645938,21654.35308977976
2017-12-17 04:30:00,23814.0875963001,20185.2017879182,21654.35308977976
2017-12-17 04:40:00,23650.3095840933,19942.4670252654,21654.35308977976
2017-12-17 04:50:00,23845.890999835,19686.2593733774,21654.35308977976
2017-12-17 05:00:00,23915.5767263707,19426.1798587826,22123.908124168658
2017-12-17 05:10:00,24785.7528487007,19173.4049763142,22123.908124168658
2017-12-17 05:20:00,24553.2213120393,18939.5332328352,22123.908124168658
2017-12-17 05:30:00,24182.1801999199,18735.4183491552,22123.908124168658
2017-12-17 05:40:00,23849.0814823441,18570.1622359632,22123.908124168658
2017-12-17 05:50:00,23692.5654139752,18450.4108434209,22123.908124168658
2017-12-17 06:00:00,23252.5852023742,18380.0423406576,20655.2020411925
2017-12-17 06:10:00,22428.3064062771,18360.2693832546,20655.2020411925
2017-12-17 06:20:00,21604.1462839139,18390.1074511554,20655.2020411925
2017-12-17 06:30:00,21366.185191366,18467.1016214207,20655.2020411925
2017-12-17 06:40:00,21758.5341609633,18588.1649832986,20655.2020411925
2017-12-17 06:50:00,22283.3349497191,18750.3697438156,20655.2020411925
2017-12-17 07:00:00,22921.6790278015,18951.5485327602,19570.498964843973
2017-12-17 07:10:00,23471.9008370415,19190.6049521896,19570.498964843973
2017-12-17 07:20:00,23404.6324694762,19467.4910039507,19570.498964843973
2017-12-17 07:30:00,23305.9546359257,19782.8736656337,19570.498964843973
2017-12-17 07:40:00,23245.186634605,20137.5716216262,19570.498964843973
2017-12-17 07:50:00,23694.9738397672,20531.8852915258,19570.498964843973
2017-12-17 08:00:00,24497.7647703801,20964.9613343859,20790.479680627894
2017-12-17 08:10:00,25489.7060088332,21434.3237975922,20790.479680627894
2017-12-17 08:20:00,25990.1827096752,21935.6701322044,20790.479680627894
2017-12-17 08:30:00,26799.5428783821,22462.9781414617,20790.479680627894
2017-12-17 08:40:00,27016.6028301538,23008.909626952,20790.479680627894
2017-12-17 08:50:00,27542.5421987391,23565.4395403116,20790.479680627894
2017-12-17 09:00:00,27747.1620752887,24124.5966037377,24319.623958490367
2017-12-17 09:10:00,28329.9791472353,24679.1806577847,24319.623958490367
2017-12-17 09:20:00,28585.1709772003,25223.3272256065,24319.623958490367
2017-12-17 09:30:00,29130.3287519254,25752.8198166855,24319.623958490367
2017-12-17 09:40:00,29354.1596512311,26265.0994992681,24319.623958490367
2017-12-17 09:50:00,30151.5415869981,26758.9798309272,24319.623958490367
2017-12-17 10:00:00,30438.5341321741,27234.1321293436,26737.547798615586
2017-12-17 10:10:00,31009.183769803,27690.4503882272,26737.547798615586
2017-12-17 10:20:00,31201.782102078,28127.428376262,26737.547798615586
2017-12-17 10:30:00,31633.9205494164,28543.679078543,26737.547798615586
2017-12-17 10:40:00,31574.5691095563,28936.6989924749,26737.547798615586
2017-12-17 10:50:00,31994.2295766753,29302.9320300088,26737.547798615586
2017-12-17 11:00:00,32142.966110529,29638.1289184521,29113.910325518376
2017-12-17 11:10:00,31964.0595656108,29937.9392141587,29113.910325518376
2017-12-17 11:20:00,32087.7054703309,30198.6255922867,29113.910325518376
2017-12-17 11:30:00,32198.803986215,30417.7631337572,29113.910325518376
2017-12-17 11:40:00,32410.789227122,30594.7852675537,29113.910325518376
2017-12-17 11:50:00,32194.29445848,30731.263358634,29113.910325518376
2017-12-17 12:00:00,32116.4956565402,30830.8541865564,29423.100144842374
2017-12-17 12:10:00,32498.7920076489,30898.9100797113,29423.100144842374
2017-12-17 12:20:00,32559.7380975365,30941.809007665,29423.100144842374
2017-12-17 12:30:00,32822.3962006228,30966.1147476843,29423.100144842374
2017-12-17 12:40:00,32896.0430693397,30977.7102985414,29423.100144842374
2017-12-17 12:50:00,33473.8941834691,30981.0545937247,29423.100144842374
2017-12-17 13:00:00,33679.9747094965,30978.6916974491,29494.102123723937
2017-12-17 13:10:00,33369.3382699804,30971.0966747658,29494.102123723937
2017-12-17 13:20:00,33165.8787829361,30956.88140282,29494.102123723937
2017-12-17 13:30:00,33025.4814312343,30933.3180034901,29494.102123723937
2017-12-17 13:40:00,33225.4318720138,30897.0795968403,29494.102123723937
2017-12-17 13:50:00,32902.3593161082,30845.0586791621,29494.102123723937
2017-12-17 14:00:00,33228.4291174859,30775.1102355508,28697.27484587608
2017-12-17 14:10:00,33100.7956927034,30686.5824891781,28697.27484587608
2017-12-17 14:20:00,32809.3487303721,30580.5403321171,28697.27484587608
2017-12-17 14:30:00,32694.3936806367,30459.647334238,28697.27484587608
2017-12-17 14:40:00,32573.1725746667,30327.7404895344,28697.27484587608
2017-12-17 14:50:00,32262.9274341595,30189.1946259838,28697.27484587608
2017-12-17 15:00:00,31933.8106108554,30048.218533656,27568.078860221147
2017-12-17 15:10:00,32008.0532460643,29908.2432489038,27568.078860221147
2017-12-17 15:20:00,31792.4379202029,29771.5502438202,27568.078860221147
2017-12-17 15:30:00,31627.2702123436,29639.2448617748,27568.078860221147
2017-12-17 15:40:00,31455.8316397735,29511.6151159206,27568.078860221147
2017-12-17 15:50:00,31460.8785775643,29388.8392454331,27568.078860221147
2017-12-17 16:00:00,31547.8807681517,29271.9309767889,26708.07198280046
2017-12-17 16:10:00,31534.0804009256,29163.7530609054,26708.07198280046
2017-12-17 16:20:00,31974.0501018292,29069.8986964679,26708.07198280046
2017-12-17 16:30:00,31821.662272968,28999.2437244951,26708.07198280046
2017-12-17 16:40:00,32097.835312228,28964.0109817492,26708.07198280046
2017-12-17 16:50:00,32147.1637729026,28979.2568071336,26708.07198280046
2017-12-17 17:00:00,32631.3538033289,29061.7779447792,35280.94504442809
2017-12-17 17:10:00,33455.875266532,29228.5308994093,35280.94504442809
2017-12-17 17:20:00,34513.5940798782,29494.7398316874,35280.94504442809
2017-12-17 17:30:00,36982.9779447359,29871.9293193321,35280.94504442809
2017-12-17 17:40:00,40687.571156145,30366.1444382945,35280.94504442809
2017-12-17 17:50:00,41310.5241324936,30976.6077632943,35280.94504442809
2017-12-17 18:00:00,41662.5146952031,31695.0124338975,37489.222309940924
2017-12-17 18:10:00,41737.2403284197,32505.5697846803,37489.222309940924
2017-12-17 18:20:00,41805.685208714,33385.8313693176,37489.222309940924
2017-12-17 18:30:00,41804.8291447878,34308.2034323535,37489.222309940924
2017-12-17 18:40:00,41816.5972471867,35241.9821994791,37489.222309940924
2017-12-17 18:50:00,41796.8752480209,36155.6738022252,37489.222309940924
2017-12-17 19:00:00,41518.7917906918,37019.3320594385,37792.364661847394
2017-12-17 19:10:00,41341.5586696251,37806.6540525162,37792.364661847394
2017-12-17 19:20:00,41492.0463400106,38496.6149757411,37792.364661847394
2017-12-17 19:30:00,41258.1318175472,39074.4924477841,37792.364661847394
2017-12-17 19:40:00,41043.1407281957,39532.2149391176,37792.364661847394
2017-12-17 19:50:00,40765.1470579353,39868.0560907914,37792.364661847394
2017-12-17 20:00:00,40531.2838725275,40085.7738377208,37000.505469631906
2017-12-17 20:10:00,40776.3866772846,40193.3502355979,37000.505469631906
2017-12-17 20:20:00,40561.4616368446,40201.5184777098,37000.505469631906
2017-12-17 20:30:00,40365.4580549501,40122.2661502075,37000.505469631906
2017-12-17 20:40:00,40251.3952542338,39967.4811730539,37000.505469631906
2017-12-17 20:50:00,39576.4720060082,39747.8655674221,37000.505469631906
2017-12-17 21:00:00,39040.2065500606,39472.1907954191,35254.839880483276
2017-12-17 21:10:00,38768.6379444525,39146.9160185912,35254.839880483276
2017-12-17 21:20:00,38333.231925325,38776.1451511482,35254.839880483276
2017-12-17 21:30:00,37778.1019667068,38361.8655733268,35254.839880483276
2017-12-17 21:40:00,37292.3068203285,37904.3932686583,35254.839880483276
2017-12-17 21:50:00,36491.4260454408,37402.9452992035,35254.839880483276
2017-12-17 22:00:00,35684.255838636,36856.2677575704,33047.74725183144
2017-12-17 22:10:00,35267.8199736754,36263.2609651953,33047.74725183144
2017-12-17 22:20:00,34756.8665213196,35623.558793817,33047.74725183144
2017-12-17 22:30:00,34151.3951991628,34938.0315419256,33047.74725183144
2017-12-17 22:40:00,33325.3663514719,34209.1895184402,33047.74725183144
2017-12-17 22:50:00,32858.5608690284,33441.4672067276,33047.74725183144
2017-12-17 23:00:00,32070.3658189748,32641.3673872313,29073.384171544996
2017-12-17 23:10:00,31042.7065446642,31817.4439748926,29073.384171544996
2017-12-17 23:20:00,30380.5718355133,30980.1050114197,29073.384171544996
2017-12-17 23:30:00,29642.8236168596,30141.2259734312,29073.384171544996
2017-12-17 23:40:00,29050.030559821,29313.5794566565,29073.384171544996
2017-12-17 23:50:00,28526.5688011599,28510.1094066763,29073.384171544996
2017-12-18 00:00:00,27955.912338677,27743.1032960074,25574.53219472238
2017-12-18 00:10:00,27546.9137484192,27023.33928544,25574.53219472238
2017-12-18 00:20:00,26890.2839476702,26359.3020654144,25574.53219472238
2017-12-18 00:30:00,26526.4306696084,25756.5658655308,25574.53219472238
2017-12-18 00:40:00,26238.3009000757,25217.4328424968,25574.53219472238
2017-12-18 00:50:00,25880.8800212681,24740.8890992881,25574.53219472238
2017-12-18 01:00:00,25662.3555346971,24322.9013740839,23711.143087004177
2017-12-18 01:10:00,25469.3071745067,23957.0302606431,23711.143087004177
2017-12-18 01:20:00,24974.0089431898,23635.2880808589,23711.143087004177
2017-12-18 01:30:00,24718.4214458712,23349.1294763041,23711.143087004177
2017-12-18 01:40:00,24526.0852183676,23090.4380065256,23711.143087004177
2017-12-18 01:50:00,24447.4108750301,22852.3679695566,23711.143087004177
2017-12-18 02:00:00,24116.8787552843,22629.9193952316,22440.62329038839
2017-12-18 02:10:00,23988.2254036943,22420.1638618546,22440.62329038839
2017-12-18 02:20:00,23941.7083171614,22222.0937639833,22440.62329038839
2017-12-18 02:30:00,23681.1299416509,22036.1292049292,22440.62329038839
2017-12-18 02:40:00,23647.6232873611,21863.3744994217,22440.62329038839
2017-12-18 02:50:00,23708.8422591913,21704.7602406892,22440.62329038839
2017-12-18 03:00:00,23505.5699544212,21560.228924918,21999.677780491704
2017-12-18 03:10:00,23233.1628998171,21428.1177005383,21999.677780491704
2017-12-18 03:20:00,23307.5466689959,21304.8608785329,21999.677780491704
2017-12-18 03:30:00,23293.881069917,21185.0820100328,21999.677780491704
2017-12-18 03:40:00,23305.5973124224,21062.0791842831,21999.677780491704
2017-12-18 03:50:00,23361.5972258286,20928.6388520825,21999.677780491704
2017-12-18 04:00:00,23543.8023765754,20778.0547069969,22022.13349256298
2017-12-18 04:10:00,23562.3182659314,20605.1892990708,22022.13349256298
2017-12-18 04:20:00,23681.8237677537,20407.4041645938,22022.13349256298
2017-12-18 04:30:00,23814.0875963001,20185.2017879182,22022.13349256298
2017-12-18 04:40:00,23650.3095840933,19942.4670252653,22022.13349256298
2017-12-18 04:50:00,23845.890999835,19686.2593733774,22022.13349256298
2017-12-18 05:00:00,23915.5767263707,19426.1798587825,22737.590354670636
2017-12-18 05:10:00,24785.7528487007,19173.4049763141,22737.590354670636
2017-12-18 05:20:00,24553.2213120393,18939.5332328352,22737.590354670636
2017-12-18 05:30:00,24182.1801999199,18735.4183491551,22737.590354670636
2017-12-18 05:40:00,23849.0814823441,18570.1622359631,22737.590354670636
2017-12-18 05:50:00,23692.5654139752,18450.4108434208,22737.590354670636
2017-12-18 06:00:00,23252.5852023742,18380.0423406575,21691.222025138795
2017-12-18 06:10:00,22428.3064062771,18360.2693832545,21691.222025138795
2017-12-18 06:20:00,21604.1462839139,18390.1074511553,21691.222025138795
2017-12-18 06:30:00,21366.185191366,18467.1016214207,21691.222025138795
2017-12-18 06:40:00,21758.5341609633,18588.1649832985,21691.222025138795
2017-12-18 06:50:00,22283.3349497191,18750.3697438155,21691.222025138795
2017-12-18 07:00:00,22921.6790278015,18951.5485327602,20903.990551255523
2017-12-18 07:10:00,23471.9008370415,19190.6049521896,20903.990551255523
2017-12-18 07:20:00,23404.6324694762,19467.4910039507,20903.990551255523
2017-12-18 07:30:00,23305.9546359257,19782.8736656336,20903.990551255523
2017-12-18 07:40:00,23245.186634605,20137.5716216262,20903.990551255523
2017-12-18 07:50:00,23694.9738397672,20531.8852915258,20903.990551255523
2017-12-18 08:00:00,24497.7647703801,20964.9613343858,21616.218437167416
2017-12-18 08:10:00,25489.7060088332,21434.3237975921,21616.218437167416
2017-12-18 08:20:00,25990.1827096752,21935.6701322044,21616.218437167416
2017-12-18 08:30:00,26799.5428783821,22462.9781414616,21616.218437167416
2017-12-18 08:40:00,27016.6028301538,23008.909626952,21616.218437167416
2017-12-18 08:50:00,27542.5421987391,23565.4395403116,21616.218437167416
2017-12-18 09:00:00,27747.1620752887,24124.5966037377,26201.983590726577
2017-12-18 09:10:00,28329.9791472353,24679.1806577847,26201.983590726577
2017-12-18 09:20:00,28585.1709772003,25223.3272256065,26201.983590726577
2017-12-18 09:30:00,29130.3287519254,25752.8198166855,26201.983590726577
2017-12-18 09:40:00,29354.1596512311,26265.0994992681,26201.983590726577
2017-12-18 09:50:00,30151.5415869981,26758.9798309271,26201.983590726577
2017-12-18 10:00:00,30438.5341321741,27234.1321293436,28557.263331120877
2017-12-18 10:10:00,31009.183769803,27690.4503882272,28557.263331120877
2017-12-18 10:20:00,31201.782102078,28127.428376262,28557.263331120877
2017-12-18 10:30:00,31633.9205494164,28543.679078543,28557.263331120877
2017-12-18 10:40:00,31574.5691095563,28936.6989924748,28557.263331120877
2017-12-18 10:50:00,31994.2295766753,29302.9320300087,28557.263331120877
2017-12-18 11:00:00,32142.966110529,29638.1289184521,30131.14896246448
2017-12-18 11:10:00,31964.0595656108,29937.9392141587,30131.14896246448
2017-12-18 11:20:00,32087.7054703309,30198.6255922867,30131.14896246448
2017-12-18 11:30:00,32198.803986215,30417.7631337572,30131.14896246448
2017-12-18 11:40:00,32410.789227122,30594.7852675537,30131.14896246448
2017-12-18 11:50:00,32194.29445848,30731.263358634,30131.14896246448
2017-12-18 12:00:00,32116.4956565402,30830.8541865564,30749.13245451731
2017-12-18 12:10:00,32498.7920076489,30898.9100797113,30749.13245451731
2017-12-18 12:20:00,32559.7380975365,30941.809007665,30749.13245451731
2017-12-18 12:30:00,32822.3962006228,30966.1147476843,30749.13245451731
2017-12-18 12:40:00,32896.0430693397,30977.7102985414,30749.13245451731
2017-12-18 12:50:00,33473.8941834691,30981.0545937247,30749.13245451731
2017-12-18 13:00:00,33679.9747094965,30978.6916974491,30834.137360676454
2017-12-18 13:10:00,33369.3382699804,30971.0966747658,30834.137360676454
2017-12-18 13:20:00,33165.8787829361,30956.88140282,30834.137360676454
2017-12-18 13:30:00,33025.4814312343,30933.3180034901,30834.137360676454
2017-12-18 13:40:00,33225.4318720138,30897.0795968403,30834.137360676454
2017-12-18 13:50:00,32902.3593161082,30845.0586791621,30834.137360676454
2017-12-18 14:00:00,33228.4291174859,30775.1102355508,29976.730798564855
2017-12-18 14:10:00,33100.7956927034,30686.5824891781,29976.730798564855
2017-12-18 14:20:00,32809.3487303721,30580.5403321172,29976.730798564855
2017-12-18 14:30:00,32694.3936806367,30459.647334238,29976.730798564855
2017-12-18 14:40:00,32573.1725746667,30327.7404895345,29976.730798564855
2017-12-18 14:50:00,32262.9274341595,30189.1946259838,29976.730798564855
2017-12-18 15:00:00,31933.8106108554,30048.2185336561,30190.15403250216
2017-12-18 15:10:00,32008.0532460643,29908.2432489039,30190.15403250216
2017-12-18 15:20:00,31792.4379202029,29771.5502438203,30190.15403250216
2017-12-18 15:30:00,31627.2702123436,29639.2448617749,30190.15403250216
2017-12-18 15:40:00,31455.8316397735,29511.6151159206,30190.15403250216
2017-12-18 15:50:00,31460.8785775643,29388.8392454331,30190.15403250216
2017-12-18 16:00:00,31547.8807681517,29271.930976789,31202.816532824017
2017-12-18 16:10:00,31534.0804009256,29163.7530609055,31202.816532824017
2017-12-18 16:20:00,31974.0501018292,29069.898696468,31202.816532824017
